type,type2,type3,region_2024,unit,election,list,lists_national,listmin,listmax,candidates,ifp_candidates,ifp_seats,dm,as,as2,enpv,enps,enpv_national,enps_national,sp,spm,logmag,polarization_district,polarization_national,dif,dif2,ethnic_frac,ethnic_number,ethnic_presence,av_id,Rae,LH,Lijphart_1,Lijphart_2,Gallagher,Cox_Shugart,Mainwaring_Jones,Chhibber_Kollman,votes,subunits,percent_ind
Concejales,Concejales 2004-2021,Concejales - 2004,13,Pudahuel,2004,3,5,19.11530013,53.84803139,24,0,0,8,8,2144,2.5,2.13,2.43,2.63,64,2,2.079441542,3.014047829,2.993691376,0.5,0.37,0.217591134,4.469647795,12.28782464,4.446917069,0.06,0.09,0.09,0.07,0.29,0.7,88.457,-0.035,53261,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,13,Puente Alto,2004,3,5,11.85800459,45.18491395,24,0,0,8,8,2144,2.48,2.46,2.43,2.63,64,2,2.079441542,3.290172226,2.993691376,0.52,0.02,0.197095071,3.118184677,10.97277621,5.201140897,0.04,0.05,0.05,0.04,0.23,0.94,88.457,-0.035,103778,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,10,Puerto Montt,2004,3,5,7.951120911,58.0338111,22,0,0,8,8,2144,2.18,1.88,2.43,2.63,64,2,2.079441542,2.637339963,2.993691376,0.82,0.3,0.339525699,4.698245973,21.34305536,4.880893973,0.05,0.08,0.08,0.07,0.28,0.79,88.457,-0.035,54420,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,10,Puerto Octay,2004,5,5,2.320136228,55.36398467,15,2,0,6,6,2144,2.34,1.8,2.43,2.63,36,1.817120593,1.791759469,2.314350842,2.993691376,2.66,0.54,0.449152744,8.372411098,33.01477942,5.002444669,0.05,0.11,0.11,0.1,0.34,0.8,88.457,-0.035,4698,1,13.33333333
Concejales,Concejales 2004-2021,Concejales - 2004,10,Puerto Varas,2004,4,5,4.738260746,49.51766208,16,1,0,6,6,2144,2.4,2,2.43,2.63,36,1.817120593,1.791759469,2.658108512,2.993691376,1.6,0.4,0.304770068,4.271998055,18.53380591,5.009897855,0.05,0.1,0.09,0.08,0.31,0.81,88.457,-0.035,14098,1,6.25
Concejales,Concejales 2004-2021,Concejales - 2004,6,Pumanque,2004,6,5,1.251618472,47.38886491,17,3,0,6,6,2144,2.62,2,2.43,2.63,36,1.817120593,1.791759469,2.404113032,2.993691376,3.38,0.62,0.066940944,0.581057525,3.449283835,5.00894641,0.05,0.14,0.11,0.11,0.37,0.79,88.457,-0.035,2317,1,17.64705882
Concejales,Concejales 2004-2021,Concejales - 2004,4,Punitaqui,2004,4,5,1.960784314,70.02262443,18,1,0,6,6,2144,1.88,1.38,2.43,2.63,36,1.817120593,1.791759469,1.909841383,2.993691376,2.12,0.5,0.222537966,0.387881329,12.17597663,4.942080914,0.07,0.14,0.13,0.14,0.37,0.76,88.457,-0.035,5304,1,5.555555556
Concejales,Concejales 2004-2021,Concejales - 2004,12,Punta Arenas,2004,5,5,3.856933138,55.4183905,24,2,0,8,8,2144,2.48,1.88,2.43,2.63,64,2,2.079441542,2.457053831,2.993691376,2.52,0.6,0.343822824,5.708977706,21.53170405,4.997977626,0.06,0.15,0.08,0.12,0.39,0.78,88.457,-0.035,44958,1,8.333333333
Concejales,Concejales 2004-2021,Concejales - 2004,10,Puqueldon,2004,4,5,7.464028777,36.96043165,18,1,0,6,6,2144,3.36,3,2.43,2.63,36,1.817120593,1.791759469,3.848804495,2.993691376,0.64,0.36,0.437731918,11.875,31.90512624,4.987444221,0.06,0.11,0.08,0.07,0.33,0.7,88.457,-0.035,2224,1,5.555555556
Concejales,Concejales 2004-2021,Concejales - 2004,9,Puren,2004,3,5,1.036502929,55.40033048,13,0,0,6,6,2144,2.01,2,2.43,2.63,36,1.817120593,1.791759469,2.30792486,2.993691376,0.99,0.01,0.40845363,19.21044451,28.05840903,5.462332883,0.04,0.06,0.06,0.06,0.25,0.97,88.457,-0.035,6657,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,10,Purranque,2004,4,5,0.945468437,61.73240378,14,0,0,6,6,2144,1.96,1.8,2.43,2.63,36,1.817120593,1.791759469,2.284401262,2.993691376,2.04,0.16,0.4022729,10.44675199,27.50257745,5.878091873,0.02,0.05,0.05,0.05,0.22,0.92,88.457,-0.035,10471,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,5,Putaendo,2004,6,5,1.253827088,40.57442776,21,3,0,6,6,2144,3.07,2.57,2.43,2.63,36,1.817120593,1.791759469,3.882266765,2.993691376,2.93,0.5,0.12787593,0.593897194,6.774501612,4.995870236,0.03,0.09,0.09,0.06,0.31,0.83,88.457,-0.035,6859,1,14.28571429
Concejales,Concejales 2004-2021,Concejales - 2004,15,Putre,2004,3,5,0.62053987,58.45485572,13,0,0,6,6,2144,1.96,1.8,2.43,2.63,36,1.817120593,1.791759469,2.253859722,2.993691376,1.04,0.16,0.589794545,52.90844714,58.01084991,5.960905988,0.05,0.08,0.08,0.08,0.29,0.87,88.457,-0.035,3223,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,10,Puyehue,2004,3,5,1.458060288,49.31192661,13,0,0,6,6,2144,2.06,2,2.43,2.63,36,1.817120593,1.791759469,2.393325649,2.993691376,0.94,0.06,0.449020723,10.69669247,33.17048084,5.762614679,0.01,0.01,0.01,0.01,0.12,0.96,88.457,-0.035,6104,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,10,Queilen,2004,3,5,6.413662239,59.54459203,15,0,0,6,6,2144,2.11,1.8,2.43,2.63,36,1.817120593,1.791759469,2.522891884,2.993691376,0.89,0.31,0.504586746,16.87427014,51.2906221,5.063757116,0.05,0.07,0.07,0.07,0.27,0.8,88.457,-0.035,2635,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,10,Quellon,2004,4,5,1.723677178,45.2565473,17,1,0,6,6,2144,2.56,2,2.43,2.63,36,1.817120593,1.791759469,3.197609325,2.993691376,1.44,0.56,0.511388481,22.48086881,48.5142689,4.995996032,0.07,0.13,0.11,0.1,0.36,0.74,88.457,-0.035,7484,1,5.882352941
Concejales,Concejales 2004-2021,Concejales - 2004,10,Quemchi,2004,6,5,1.159196291,40.15971149,19,2,0,6,6,2144,3.34,2.57,2.43,2.63,36,1.817120593,1.791759469,2.352398202,2.993691376,2.66,0.77,0.477051061,10.31188859,37.35632184,5.004370024,0.04,0.12,0.1,0.07,0.35,0.76,88.457,-0.035,3882,1,10.52631579
Concejales,Concejales 2004-2021,Concejales - 2004,8,Quilaco,2004,4,5,1.791401274,59.23566879,13,1,0,6,6,2144,2.26,1.8,2.43,2.63,36,1.817120593,1.791759469,2.106952918,2.993691376,1.74,0.46,0.20462868,2.586421288,11.48445336,4.999965025,0.06,0.12,0.11,0.11,0.35,0.78,88.457,-0.035,2512,1,7.692307692
Concejales,Concejales 2004-2021,Concejales - 2004,13,Quilicura,2004,7,5,0.810149801,52.00856007,22,4,0,6,6,2144,2.71,1.8,2.43,2.63,36,1.817120593,1.791759469,2.885977984,2.993691376,4.29,0.91,0.198197622,3.581308589,11.000903,4.992589558,0.06,0.2,0.15,0.14,0.44,0.72,88.457,-0.035,32710,1,18.18181818
Concejales,Concejales 2004-2021,Concejales - 2004,8,Quilleco,2004,5,5,1.7355216,49.95283909,15,2,0,6,6,2144,2.58,1.8,2.43,2.63,36,1.817120593,1.791759469,2.354191163,2.993691376,2.42,0.78,0.082178645,1.342539317,4.287055388,5.001287535,0.07,0.17,0.17,0.13,0.41,0.71,88.457,-0.035,5301,1,13.33333333
Concejales,Concejales 2004-2021,Concejales - 2004,16,Quillon,2004,5,5,3.109874153,49.73378509,16,2,0,6,6,2144,2.51,2,2.43,2.63,36,1.817120593,1.791759469,2.615205125,2.993691376,2.49,0.51,0.094662846,0.772481183,4.958535888,5.002973212,0.05,0.12,0.12,0.1,0.35,0.8,88.457,-0.035,8264,1,12.5
Concejales,Concejales 2004-2021,Concejales - 2004,5,Quillota,2004,4,5,3.888097156,57.33936427,16,1,0,6,6,2144,2.22,1.8,2.43,2.63,36,1.817120593,1.791759469,2.406490472,2.993691376,1.78,0.42,0.106666286,0.879919911,5.576852967,5.002214366,0.05,0.09,0.09,0.08,0.31,0.81,88.457,-0.035,32278,1,6.25
Concejales,Concejales 2004-2021,Concejales - 2004,5,Quilpue,2004,5,5,2.102447282,44.75537629,17,2,0,6,6,2144,2.49,2,2.43,2.63,36,1.817120593,1.791759469,2.809517195,2.993691376,2.51,0.49,0.124945499,1.084166809,6.614021673,5.015374627,0.04,0.11,0.06,0.09,0.33,0.82,88.457,-0.035,47849,1,11.76470588
Concejales,Concejales 2004-2021,Concejales - 2004,10,Quinchao,2004,2,5,33.03229338,66.96770662,11,0,0,6,6,2144,1.79,1.8,2.43,2.63,36,1.817120593,1.791759469,1.990887239,2.993691376,0.21,0,0.513937898,17.5802139,49.75272008,5.102764094,0,0,0,0,0.05,1.02,88.457,-0.035,3654,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,6,Quinta De Tilcoco,2004,3,5,9.204324924,51.66343222,15,0,0,6,6,2144,2.33,2,2.43,2.63,36,1.817120593,1.791759469,2.910210881,2.993691376,0.67,0.33,0.095963323,1.432337434,5.029995385,5.090691711,0.07,0.11,0.11,0.09,0.33,0.72,88.457,-0.035,7214,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,13,Quinta Normal,2004,3,5,11.67886238,55.07555814,16,0,0,6,6,2144,2.34,1.8,2.43,2.63,36,1.817120593,1.791759469,2.875881275,2.993691376,0.66,0.54,0.181862049,2.991962466,9.967644011,4.757389979,0.08,0.12,0.12,0.1,0.34,0.65,88.457,-0.035,48241,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,5,Quintero,2004,6,5,1.432027092,44.97339139,19,3,0,6,6,2144,2.69,2,2.43,2.63,36,1.817120593,1.791759469,3.238799273,2.993691376,3.31,0.69,0.134368385,1.421554737,7.157848573,5.007734306,0.05,0.15,0.1,0.11,0.39,0.77,88.457,-0.035,10335,1,15.78947368
Concejales,Concejales 2004-2021,Concejales - 2004,16,Quirihue,2004,3,5,9.055303149,53.54848817,17,0,0,6,6,2144,2.3,1.8,2.43,2.63,36,1.817120593,1.791759469,2.842803527,2.993691376,0.7,0.5,0.078044091,0.839968501,4.062446093,5.057183143,0.09,0.13,0.13,0.11,0.36,0.67,88.457,-0.035,6383,1,0
Concejales,Concejales 2004-2021,Concejales - 2004,6,Rancagua,2004,5,5,7.508064712,40.45817265,26,2,1,8,8,2144,3.52,2.91,2.43,2.63,64,2,2.079441542,3.168410311,2.993691376,1.48,0.61,0.142115137,1.694472437,7.635643204,5.000309527,0.05,0.13,0.1,0.07,0.36,0.73,88.457,-0.035,82458,1,7.692307692
Concejales,Concejales 2004-2021,Concejales - 2004,16,Ranquil,2004,4,5,1.330511037,48.32174176,14,1,0,6,6,2144,2.16,2,2.43,2.63,36,1.817120593,1.791759469,2.38508542,2.993691376,1.84,0.16,0.080198671,1.108569418,4.170286707,5.042296011,0.02,0.04,0.03,0.04,0.2,0.92,88.457,-0.035,3307,1,7.142857143
Concejales,Concejales 2004-2021,Concejales - 2004,7,Rauco,2004,4,5,8.867617844,44.80765758,17,1,0,6,6,2144,2.84,2,2.43,2.63,36,1.817120593,1.791759469,3.190338046,2.993691376,1.16,0.84,0.079325907,0.268503385,4.12056467,5.009054685,0.09,0.19,0.13,0.13,0.43,0.63,88.457,-0.035,5537,1,5.882352941
Concejales,Concejales 2004-2021,Concejales - 2004,13,Recoleta,2004,3,5,10.9128728,44.61680436,24,0,0,8,8,2144,2.45,2,2.43,2.63,64,2,2.079441542,3.197074692,2.993691376,0.55,0.45,0.192439631,3.292403184,10.51117826,5.391288744,0.07,0.11,0.11,0.09,0.33,0.67,88.457,-0.035,68268,1,0
